id_bien;numero_voie;type_voie;voie;surface_carrez;type_local;nombre_pieces;code_departement;code_commune
19619;55;RUE;MARCEL RICARD;57.51;Appartement;3;81;004
19620;9001;RES;DU PONT MIREDAMES;69.53;Appartement;4;81;065
19621;32;RUE;DE LA TOLOSANE;22.18;Appartement;1;81;065
19622;9;RUE;WALDECK ROUSSEAU;71.7;Appartement;3;81;065
19623;12;RUE;COMMANDANT WAUTHIER;61.28;Appartement;3;81;065
19624;1;RTE;DE NAVES;47.54;Appartement;2;81;065
19625;3;RUE;DE LA LIBERATION;105.77;Appartement;3;81;163
19626;7;RUE;SAINT BENOIT;49.2;Appartement;3;81;065
19627;9;IMP;VIVIANI;114.23;Appartement;4;81;065
19628;519;RTE;DE GARRIGUES;62.02;Maison;3;81;271
19629;46;RUE;DE METZ;18.4;Appartement;1;81;065
19630;3;FG;DE PLAISANCE;69.42;Appartement;3;81;271
19631;7;AV;DU DOCTEUR ROUANET;67.19;Appartement;4;82;112
19632;30;RUE;DE LA COMEDIE;48.4;Appartement;2;82;121
19633;618;RTE;DE MEAUZAC;56.05;Appartement;3;82;096
19634;29;RUE;DES LILAS;71.05;Maison;3;82;096
19635;10;RUE;PIERRE MENDES FRANCE;66.83;Appartement;3;82;033
19636;4;RUE;D ELIE;120.45;Appartement;4;82;121
19637;43;RUE;HENRI TOURNIE;89.67;Appartement;5;82;121
19638;16;LOT;LES BASTIDES DE GILLAC;81.75;Maison;4;82;013
19639;31;CHE;DE SAINT JEAN DES VIGNES;35.61;Appartement;2;82;033
19640;97;AV;MARCEAU HAMECHER;102.79;Appartement;5;82;121
19641;56;BD;GUSTAVE GARRISSON;23.35;Appartement;1;82;121
19642;10;RUE;WINSTON CHURCHILL;84.44;Appartement;4;82;121
19643;;RUE;DES ECUREUILS;45.82;Appartement;2;82;161
19644;4;RUE;LAGRAVERE;73.9;Appartement;3;82;121
19645;10;RUE;DE LA COMEDIE;21.51;Appartement;1;82;121
19646;2;RUE;DES FRERES PONCELET;35.45;Appartement;2;82;121
19647;980;CHE;DE LONG;40.39;Appartement;2;82;121
19648;1;RUE;GEORGES BRASSENS;62.01;Appartement;3;82;121
19649;12;RUE;LARRAMET;71.92;Appartement;3;82;125
19650;745;CC;DE LA MARGUE;25.68;Appartement;1;82;121
19651;400;RUE;HENRI LAPAUZE;84.97;Appartement;5;82;121
19652;7;RUE;DU DOCTEUR LABAT;17.36;Appartement;1;82;121
19653;10;RUE;D ELIE;73.56;Appartement;4;82;121
19654;1;RUE;DE CHATEAUVIEUX;77.79;Appartement;3;82;121
19655;30;CHE;DE BOUTUGUET;64.69;Appartement;3;82;124
19656;9;IMP;RONSARD;41.78;Appartement;2;82;121
19657;745;CC;DE LA MARGUE;43.36;Appartement;2;82;121
19658;259;AV;DE TOULOUSE;108.4;Maison;5;82;190
19659;1;RUE;PAUL GAUGUIN;46.52;Appartement;2;82;037
19660;47;BD;GUSTAVE GARRISSON;75.74;Appartement;4;82;121
19661;19;RUE;D ELIE;112.64;Appartement;3;82;121
19662;209;BD;ALSACE LORRAINE;46.98;Appartement;2;82;121
19663;17;RUE;DE L ABREUVOIR;49.33;Appartement;2;82;037
19664;8;RUE;DES BERDEILHOUNES;92.41;Maison;2;82;190
19665;;IMP;DES GENEVRIERS;82.05;Maison;4;82;121
19666;42;RUE;DE LA RESISTANCE;30.9;Appartement;1;82;121
19667;11;PL;DU BUOC;68.87;Appartement;3;82;155
19668;4;RUE;JOLIOT CURIE;77.09;Appartement;3;82;190
19669;35;RUE;DES LILAS;48.04;Appartement;2;82;096
19670;15;RUE;HENRI MARRE;101.65;Appartement;5;82;121
19671;4;RUE;ETAMPES;108.96;Appartement;5;82;121
19672;4;RUE;LAGRAVERE;89.27;Appartement;4;82;121
19673;24;RUE;MILA;36.92;Appartement;1;82;121
19674;24;RUE;DU FORT;75.17;Appartement;3;82;121
19675;719;AV;DE LEOJAC;38.55;Appartement;2;82;121
19676;3;PL;ALEXANDRE 1ER;92.23;Appartement;4;82;121
19677;12;AV;CHAMIER;76.7;Appartement;4;82;121
19678;4;RUE;DE LA COMEDIE;99.02;Appartement;5;82;121
19679;10;RUE;ERIK SATIE;47.35;Appartement;2;82;037
19680;11;RUE;ANTONIN DELZERS;111.35;Appartement;3;82;033
19681;5;IMP;AUGUSTE COMTE;116.68;Appartement;4;82;121
19682;265;CHE;DE LA MANCENQUE;43.2;Appartement;2;82;190
19683;4;RUE;DE LA COMEDIE;71.01;Appartement;3;82;121
19684;15;RUE;DE LA GAITE;44.3;Appartement;2;82;033
19685;10;CHE;DE NOTRE DAME D ALEM;62.69;Appartement;3;82;033
19686;275;RUE;PIERRE BONHOURE;82.65;Maison;4;82;124
19687;6;ESP;DES FONTAINES;39.16;Appartement;2;82;121
19688;5953;;NAUZES;83.15;Maison;4;82;075
19689;50;RUE;GINETTE AUGIER;32.95;Appartement;2;82;121
19690;16;RUE;DE LA COMEDIE;46.15;Appartement;2;82;121
19691;27;RUE;DELACROIX;70.97;Appartement;4;82;121
19692;16;RUE;DES LILAS;69.86;Maison;3;82;096
19693;19;RUE;BARBAZAN;46.79;Appartement;2;82;121
19694;121;RTE;DE LA VITARELLE;43.59;Appartement;2;82;121
19695;15;RUE;DE LA GAITE;79.7;Appartement;4;82;033
19696;719;AV;DE LEOJAC;37.89;Appartement;2;82;121
19697;3;PL;ALEXANDRE 1ER;90.43;Appartement;4;82;121
19698;27;RUE;LASSUS;69.3;Appartement;2;82;121
19699;15;AV;DU 11 EME REGIMENT INF;52.54;Appartement;3;82;121
19700;24;RUE;DES TOURNESOLS;81.13;Maison;3;82;075
19701;64;RUE;COTE SAINT LAURENT;53.21;Appartement;3;82;112
19702;16;GR;GRAND RUE VILLENOUVELLE;46.85;Appartement;1;82;121
19703;2;RUE;DU PRE;70.69;Appartement;3;82;121
19704;50;RUE;GINETTE AUGIER;81.55;Maison;4;82;121
19705;300;RTE;DE L AVEYRON;42.49;Appartement;2;82;121
19706;7;RUE;DU DOCTEUR LABAT;18.96;Appartement;1;82;121
19707;85;RUE;D AURIASQUE;72.78;Appartement;4;83;061
19708;11;RUE;VIEILLE HALLE;23.89;Appartement;2;83;050
19709;65;RUE;DES LANTANAS;54.15;Appartement;3;83;061
19710;25;GR;GRAND RUE;71.27;Appartement;4;83;068
19711;32;MTE;HENRI CHRISTINE;31.76;Appartement;1;83;118
19712;16;RUE;DE LA GISCLE;33.96;Appartement;2;83;068
19713;9006;;LES MARINES DE COGOLIN;59.63;Appartement;3;83;042
19714;370;BD;DE LA PAIX;95.3;Maison;5;83;118
19715;36;CHE;DE L'ESTAGNET;21.29;Appartement;1;83;119
19716;9011;;LES MARINES DE COGOLIN;49.96;Appartement;2;83;042
19717;9001;RES;HOLIDAY;55.56;Appartement;3;83;119
19718;5075;;BOUGNON;34.82;Appartement;2;83;107
19719;600;RUE;ROGER LOUIS;36.45;Appartement;2;83;061
19720;9005;;LES MARINES DE COGOLIN;43.65;Appartement;2;83;042
19721;6960;;LES MAS DE GIGARO;65.66;Maison;3;83;048
19722;775;BD;JEAN MOULIN;33.33;Appartement;1;83;118
19723;360;AV;AURELIENNE;24;Appartement;1;83;118
19724;24;AV;DE CASABIANCA;26.25;Appartement;1;83;115
19725;59;AV;GENERAL LECLERC;38.44;Appartement;2;83;119
19726;260;ALL;DU PARC ARUNDO;66.46;Appartement;3;83;061
19727;125;RUE;DU COMBAT;79.44;Appartement;1;83;050
19728;9001;;OLIVIERS HAUTS ISSAMBRES;34.9;Appartement;2;83;107
19729;440;ALL;ANCIEN TRAIN DES PIGNES;34.92;Appartement;2;83;107
19730;26;BD;DE LA LIBERTE;290.46;Appartement;2;83;050
19731;1;RUE;DES VOILIERS;34.14;Appartement;2;83;068
19732;536;RUE;ALBERT EINAUDI;68.25;Appartement;4;83;061
19733;751;CHE;DES FOURQUES;99.15;Maison;5;83;107
19734;45;CHE;DU GOURBENET;62;Appartement;3;83;048
19735;66;RUE;DE SAINT EXUPERY;43.84;Appartement;2;83;061
19736;9001;AV;CHARLES DE GAULLE;63.26;Appartement;2;83;115
19737;430;AV;VICTOR HUGO;96.58;Appartement;4;83;061
19738;8061;;LA COLLINE VALMER;40;Appartement;1;83;048
19739;55;RTE;DE LA CORNICHE;22.92;Appartement;2;83;118
19740;6935;;LES PEYROUAS;94.51;Appartement;3;83;086
19741;64;RUE;ANTOINE-PAULIN JUBERT;40.93;Appartement;2;83;099
19742;25;AV;PAUL ROUSSEL;64.54;Appartement;3;83;119
19743;4957;;SALAGRUE;70.44;Maison;4;83;101
19744;70;ALL;DES OLIVIERS CAP ESTEREL;26.7;Appartement;2;83;118
19745;66;BD;HYPPOLITE MEGE MOURRIES;72.05;Appartement;4;83;050
19746;10;RUE;LEON GAUMONT;102.02;Appartement;5;83;115
19747;1096;AV;ANDRE LEOTARD;69.82;Maison;3;83;061
19748;58;RUE;ALBERT EINAUDI;58.43;Appartement;3;83;061
19749;9006;;LES MARINES DE COGOLIN;40.48;Appartement;2;83;042
19750;9001;RES;LES RESTANQUES GOLFE ST TR;27.37;Appartement;2;83;068
19751;5955;AV;DES ALLIES;26.86;Appartement;1;83;036
19752;16;PL;DU MARCHE;28.14;Appartement;1;83;068
19753;9002;;LES COTEAUX DE LA NARTELLE;29;Appartement;2;83;115
19754;51;GR;GRAND RUE;21.83;Appartement;4;83;068
19755;71;BD;JACQUES BAUDINO;70.3;Appartement;3;83;118
19756;384;AV;ANDRE LEOTARD;62.85;Appartement;3;83;061
19757;9001;RUE;DU SUVERET;63.65;Appartement;3;83;061
19758;594;;LE CARRY;93.68;Maison;4;83;042
19759;181;RUE;DU SUVERET;47.77;Appartement;2;83;061
19760;146;RUE;DE BRETAGNE;63.8;Appartement;3;83;118
19761;9001;RUE;TETE DE BOEUF;74.08;Appartement;4;83;050
19762;20;RUE;DE VERDUN;41.16;Appartement;2;83;115
19763;736;RTE;DEPART 8 COL DU BOUGNON;35.18;Appartement;3;83;107
19764;105;RUE;NOEL JEAN;49.1;Appartement;2;83;099
19765;75;BD;HECTOR BERLIOZ;61.82;Appartement;3;83;061
19766;3;RUE;VIEILLE HALLE;98.85;Appartement;4;83;050
19767;13;AV;GEORGES CLEMENCEAU;117;Appartement;3;83;115
19768;9;RUE;DE L ANCIEN THEATRE;55.51;Appartement;2;83;050
19769;16;IMP;DES QUATRE VENTS;72.11;Appartement;3;83;107
19770;15;CHE;DES VIRGILES;24.45;Appartement;1;83;115
19771;8;RUE;JEAN CORONA;103.79;Maison;4;83;115
19772;3;PL;CARNOT;51.05;Appartement;3;83;119
19773;9;RUE;BARBES;29.52;Appartement;3;83;086
19774;47;ALL;DES CISTES;89.95;Appartement;3;83;107
19775;12;RUE;DU DOCTEUR SIGALLAS;89.53;Appartement;4;83;115
19776;9001;AV;DES PORTES DU SOLEIL;84.9;Maison;4;83;061
19777;24;RUE;GEORGES CISSON;22.22;Appartement;1;83;050
19778;5875;CHE;DE SIGALON;38.68;Appartement;2;83;001
19779;8;AV;GENERAL LECLERC;54.7;Appartement;2;83;115
19780;7;CHE;DES VIRGILES;28.25;Appartement;2;83;115
19781;753;AV;DE VALESCURE;119.5;Appartement;4;83;118
19782;7804;RES;LE GRAND FOC;21.53;Appartement;1;83;036
19783;88;RUE;DES SAUGES;76.48;Appartement;4;83;061
19784;169;CHE;DES CANISSONS;63.34;Appartement;3;83;036
19785;54;BD;DE LA LIBERTE;43.68;Appartement;2;83;050
19786;57;QUAI;DE CLEOPATRE;61.8;Appartement;3;83;061
19787;9011;RUE;DE TRIBERG;24.47;Appartement;1;83;061
19788;105;RUE;NOEL JEAN;47.24;Appartement;2;83;099
19789;103;RTE;DU PLAN DE LA TOUR;80.98;Appartement;3;83;115
19790;499;CHE;DE LA ROUQUAIRE;63.44;Appartement;3;83;008
19791;713;AV;DE PROVENCE;73.5;Appartement;3;83;061
19792;3;;L AMPHITRITE;104.23;Appartement;4;83;068
19793;43;ALL;DES NEREIDES;50.76;Appartement;2;83;036
19794;9001;RES;PLEIN SOLEIL;58.4;Appartement;2;83;042
19795;26;PL;DEI COUQUIHAGE;38.7;Appartement;2;83;061
19796;178;RUE;ARMAND DUVIVIER;48.5;Appartement;3;83;061
19797;9001;RES;LES RESTANQUES GOLFE ST TR;27.99;Appartement;2;83;068
19798;22;PAS;DE LA MAIN DE FER;113.21;Appartement;5;83;050
19799;50;RUE;FREDERIC MISTRAL;32;Maison;2;83;099
19800;9002;;LES COTEAUX DE LA NARTELLE;29.25;Appartement;2;83;115
19801;23;PL;DE CHATEAUDUN;45;Appartement;3;83;118
19802;63;BD;DES ANGLAIS;33.45;Appartement;2;83;118
19803;14;RES;LE DOMAINE DES VIGNES;30.43;Maison;2;83;042
19804;489;AV;AURELIENNE;32.5;Appartement;2;83;118
19805;6459;;SAINT PONS;31.06;Appartement;1;83;068
19806;540;AV;DE LA GRANDE ARMEE;37.14;Appartement;2;83;050
19807;1;RUE;DU COURTIOU;17.7;Appartement;1;83;050
19808;24;AV;GENERAL DE GAULLE;62.51;Appartement;3;83;107
19809;2456;RTE;DEPARTEMENTALE 7 DU MUY;61.43;Appartement;3;83;107
19810;35;RUE;DE LA RESISTANCE;55.14;Appartement;3;83;042
19811;350;CHE;DES VIVARDS;82.18;Appartement;4;83;036
19812;22;GR;GRANDE RUE;24.68;Appartement;1;83;050
19813;9001;;IMM LES CAPUCINS;63.15;Appartement;4;83;119
19814;55;RTE;DE LA CORNICHE;25;Appartement;2;83;118
19815;1254;BD;36 E DI DU TEXAS;39.62;Appartement;2;83;118
19816;1;RUE;SOUS BARRY;35.26;Appartement;2;83;051
19817;9002;RTE;DE FAYENCE;47.35;Appartement;3;83;029
19818;9001;RUE;DES DEPORTES;66.07;Appartement;3;83;023
19819;6747;RES;LE SEXTANT;40.98;Appartement;2;83;055
19820;16;RUE;DE L HOSPICE;43.3;Appartement;2;83;124
19821;226;AV;DES BERGES;58.99;Appartement;3;83;023
19822;6;RUE;SAINT ROCH;18.73;Appartement;3;83;055
19823;17;RUE;VIEILLE HORLOGE;75.25;Appartement;3;83;072
19824;3;RUE;DU REAL;69.86;Appartement;2;83;012
19825;5216;;LES OURES;45.17;Appartement;2;83;081
19826;42;RUE;AMBROISE CROIZAT;40.59;Appartement;2;83;140
19827;5;PL;LA PLACETTE;68.93;Maison;3;83;064
19828;6;RUE;DE LA PRISON;20.73;Appartement;2;83;011
19829;5324;PL;PHILIPPE CHAUVIER;57.86;Appartement;1;83;011
19830;9;RUE;DE LA BOUCHERIE;21;Appartement;2;83;041
19831;5635;;BACHAS;66.39;Maison;3;83;031
19832;166;CHE;SAINT PIERRE;37.81;Appartement;2;83;023
19833;90;CHE;DE LA REGAGNADE;70.12;Appartement;3;83;138
19834;20;RUE;DE LA TREILLE;26.16;Appartement;2;83;067
19835;12;RUE;EMILE MIRAMONT;55.98;Appartement;4;83;051
19836;3;RUE;GUILLAUME OLIVIER;40.4;Appartement;2;83;004
19837;17;RUE;CENTRALE;29.6;Appartement;1;83;104
19838;9001;;TIVOLY;76.87;Appartement;4;83;023
19839;85;RUE;FERNAND GUEIT;128.57;Appartement;4;83;106
19840;9;AV;GABRIEL BARBAROUX;58.95;Appartement;2;83;073
19841;14;RUE;DE LA ROUGUIERE;53.85;Appartement;2;83;083
19842;8;RUE;DE LA TRINITE;34.12;Appartement;1;83;072
19843;20;RUE;DE LA TRINITE;41.31;Appartement;1;83;072
19844;511;CHE;ANDRE MALRAUX;115;Maison;5;83;064
19845;99;RUE;LOUIS MARTIN;73.07;Appartement;3;83;106
19846;66;RUE;DES FONCES;16;Appartement;3;83;004
19847;35;RUE;EDOUARD BASSET;75.7;Appartement;2;83;121
19848;5485;;LE VILLAGE;59.12;Maison;2;83;124
19849;79;AV;JEAN JAURES;63.08;Appartement;3;83;004
19850;29;AV;JEAN JAURES;44.2;Appartement;3;83;004
19851;6112;;LES CAMPS DE BARJOLS;61.96;Appartement;4;83;012
19852;5411;;LE VILLAGE;140.67;Appartement;1;83;029
19853;8;VC;DU CHATEAU;35.88;Appartement;2;83;055
19854;6030;;LES TERRASSONNES;116.12;Maison;4;83;138
19855;5307;PL;PHILIPPE CHAUVIER;39.38;Appartement;1;83;011
19856;522;ALL;DES CIGALONS;61.79;Maison;3;83;148
19857;8;RUE;DE LA TRINITE;11.9;Appartement;1;83;072
19858;5107;TRA;GLACIERE;34.6;Appartement;2;83;026
19859;9019;LOT;DE CAMP LONG;65.93;Appartement;3;83;110
19860;17;RUE;DU DOCTEUR RAYOL;25.47;Appartement;1;83;082
19861;4;RUE;DU LAVOIR;16.07;Appartement;1;83;139
19862;15;RUE;DE LA REPUBLIQUE;54.18;Appartement;2;83;116
19863;45;AV;MAXIMIN MARTIN;58.39;Appartement;3;83;148
19864;388;CHE;DE BERNE;104.32;Maison;5;83;116
19865;;;LES SAVELS;50.74;Appartement;2;83;062
19866;30;RUE;FELIX CLERY;71.48;Appartement;2;83;126
19867;184;AV;DU CARMEL;57.68;Appartement;3;83;137
19868;59;AV;GABRIEL PERI;35.55;Appartement;2;83;062
19869;85;RUE;JEAN MACE;58.03;Appartement;3;83;126
19870;36;RUE;NICOLAS LAUGIER;57;Appartement;3;83;137
19871;23;BD;DE STRASBOURG;14.31;Appartement;1;83;137
19872;500;AV;JOSEPH RAYNAUD;69.3;Appartement;4;83;129
19873;9001;AV;ARISTIDE BRIAND;60.15;Appartement;3;83;144
19874;96;RUE;VAUQUELIN;37.45;Appartement;2;83;137
19875;9001;RES;ST MARC;81.5;Appartement;4;83;137
19876;9001;RES;CHERAGAS;78.02;Appartement;4;83;098
19877;6;RUE;SAINT VINCENT;27.8;Appartement;2;83;137
19878;92;RUE;HECTOR BERLIOZ;29.13;Appartement;1;83;126
19879;253;RUE;JB MATTEI;14.86;Appartement;1;83;126
19880;2;RUE;COMMANDANT MORAZZANI;79.2;Appartement;3;83;137
19881;14;RUE;HONORE;25.5;Appartement;2;83;137
19882;6;RUE;EMILE ZOLA;112.19;Appartement;5;83;137
19883;706;AV;DU VERGER;76.75;Maison;2;83;129
19884;200;MTE;DE LA CALADE;31.74;Appartement;2;83;129
19885;293;AV;DU DOCTEUR SCHWEITZER;57.6;Appartement;3;83;144
19886;245;LOT;DU PARC STE CLAIRE;17.2;Appartement;1;83;144
19887;195;RUE;PIERRE LOTI;26.4;Appartement;1;83;129
19888;1557;RES;EL BIAR;59.53;Appartement;3;83;129
19889;99;RUE;MARECHAL LECLERC;64.93;Appartement;3;83;098
19890;6;RUE;DANTON;25.45;Appartement;1;83;144
19891;75;AV;JEAN MOULIN;62.7;Appartement;2;83;126
19892;330;RUE;ALBERT PIAULT;53.78;Appartement;2;83;062
19893;;;L OLIVINE;23.15;Appartement;2;83;062
19894;2;LOT;ST AVY;83.61;Appartement;4;83;098
19895;19;RUE;ARTHUR RIMBAUD;54.39;Appartement;3;83;126
19896;65;BD;DES ACACIAS;65.4;Appartement;3;83;137
19897;741;RUE;HENRI STE CLAIRE DEVILLE;51.06;Appartement;2;83;137
19898;195;IMP;TURRI;91.43;Appartement;4;83;137
19899;9001;;ENGOUVINS LENTISQUES;72.33;Appartement;4;83;144
19900;325;CHE;FERNAND BONIFAY;83.66;Appartement;4;83;126
19901;9010;;LES JARDINS DE PIN ROLLAND;60.7;Appartement;2;83;153
19902;70;ALL;DES RESIDENCES DU PORT;49.85;Appartement;2;83;153
19903;216;RUE;LANGERON;97.04;Appartement;2;83;137
19904;9001;;PORT SOLEIL;50;Appartement;3;83;153
19905;330;RUE;ALBERT PIAULT;91.77;Appartement;4;83;062
19906;9005;RUE;DU SOUS MARIN L EURYDICE;100.13;Appartement;5;83;137
19907;10;RUE;LAMARTINE;20.35;Appartement;1;83;137
19908;27;CHE;DES POIVRIERS;41.2;Appartement;2;83;126
19909;17;AV;DE LA JETEE;29.82;Appartement;1;83;126
19910;61;RUE;MARECHAL FOCH;43.88;Appartement;2;83;103
19911;11;RUE;LOT LES QUATRE MOULINS;54.83;Maison;3;83;126
19912;84;CRS;LAFAYETTE;40.61;Appartement;1;83;137
19913;4;RES;PIN ROLLAND PLAGE;30.66;Appartement;1;83;153
19914;9;RUE;JEANNE D ARC;48.7;Appartement;2;83;137
19915;60;AV;MARCEL CASTIE;23.1;Appartement;1;83;137
19916;555;AV;DES COLLINES DE TAMARIS;59.2;Maison;3;83;126
19917;32;AV;DU LAC;28;Appartement;2;83;129
19918;9001;RES;LES RESTANQUES DU THOUAR;75.46;Appartement;4;83;062
19919;9001;RES;LA COUPIANE;88.45;Appartement;4;83;144
19920;220;AV;DES PALMIERS;42.85;Appartement;2;83;129
19921;160;ALL;DU VIEUX MOULIN;70.52;Appartement;3;83;144
19922;9001;RUE;LIEUTENANT THIERRY;65.86;Appartement;4;83;137
19923;88;CHE;DE LOMBARD;63.93;Appartement;3;83;129
19924;311;AV;DES COLLINES DE TAMARIS;79.02;Appartement;3;83;126
19925;5;RUE;DU BON PASTEUR;14.09;Appartement;1;83;137
19926;25;AV;VINCENT PICAREAU;35.65;Appartement;2;83;129
19927;100;ALL;DE LA PINEDE;32.83;Appartement;2;83;129
19928;122;AV;JOSEPH RAYNAUD;24.5;Appartement;1;83;129
19929;9001;RES;LES DELPHES;61.89;Appartement;3;83;129
19930;293;AV;DU DOCTEUR SCHWEITZER;54.86;Appartement;3;83;144
19931;615;COR;DE SOLVIOU;74.5;Appartement;4;83;129
19932;9008;RUE;ROSSINI;52.43;Appartement;2;83;137
19933;26;RUE;DES BOUCHERIES;17.53;Appartement;1;83;137
19934;2;RUE;GARIBALDI;36.7;Appartement;1;83;137
19935;70;RUE;MARC DELAGE;68.09;Appartement;4;83;062
19936;9001;RES;SAINT JAMES;32.95;Appartement;2;83;129
19937;40;RUE;DENANS;67.51;Appartement;3;83;129
19938;235;AV;ALEX PEIRE;82.43;Appartement;4;83;126
19939;661;BD;MARECHAL JOFFRE;25.55;Appartement;1;83;137
19940;9060;AV;BUCARIN;90.61;Maison;3;83;129
19941;17;RUE;DENFERT ROCHEREAU;36.5;Appartement;2;83;126
19942;1219;AV;PRESIDENT JOHN KENNEDY;32;Appartement;1;83;129
19943;53;MTE;DES GALETS;49.58;Appartement;2;83;129
19944;185;BD;MICHEL ZUNINO;58.71;Appartement;3;83;062
19945;235;CHE;DE RABASSON;133.37;Maison;5;83;062
19946;11;CHE;DE REPENTANCE;25.03;Appartement;1;83;129
19947;610;BD;DE CABRY;47.24;Appartement;2;83;129
19948;9001;HAM;DE TAMARIS;19;Appartement;1;83;126
19949;289;CC;119 DIT DU VIEUX REYNIER;64.54;Appartement;3;83;126
19950;144;;DOMERGUE;122.07;Maison;5;83;126
19951;8;RUE;GARIBALDI;20.3;Appartement;1;83;137
19952;5001;CHE;DU BUCHET;56.81;Appartement;3;83;144
19953;9001;RES;DU PIN ROLLAND;31.75;Appartement;2;83;153
19954;12;RUE;FELIX BANETTE;31.75;Appartement;2;83;137
19955;289;QUAI;EMILE GRENIER;9.83;Appartement;1;83;137
19956;220;AV;NOEL VERLAQUE;61;Appartement;4;83;126
19957;95;RUE;JULES ALEXANDRE RENAUX;44.9;Appartement;2;83;137
19958;9001;;ENGOUVINS ARBOUSIERS;69.28;Appartement;3;83;144
19959;77;AV;DU CHAR VERDUN;53.7;Appartement;3;83;144
19960;14;AV;DE LA MER;23.26;Appartement;1;83;153
19961;707;AV;CHARLES DE GAULLE;11.33;Appartement;1;83;126
19962;255;CHE;DE MAR VIVO A LA VERNE;67.51;Appartement;3;83;126
19963;9001;RES;DU PIN ROLLAND;68.17;Appartement;4;83;153
19964;330;RUE;ALBERT PIAULT;91.04;Appartement;4;83;062
19965;9001;;IMM LE SEZIO;72.01;Appartement;4;83;062
19966;8;AV;GARIBALDI;45.55;Appartement;3;83;126
19967;9001;CLOS;DES PECHEURS;25.21;Appartement;1;83;129
19968;567;CC;119 DIT DU VIEUX REYNIER;97;Appartement;4;83;126
19969;177;RUE;GENERAL MICHEL AUDEOUD;64.75;Appartement;3;83;137
19970;9001;RES;LES RESTANQUES DU THOUAR;92.43;Appartement;5;83;062
19971;1;IMP;DES PALMIERS;101;Maison;4;83;137
19972;19;RUE;HENRI MATISSE;90.37;Appartement;2;83;062
19973;402;CC;119 DIT DU VIEUX REYNIER;71.15;Appartement;3;83;126
19974;113;CRS;LAFAYETTE;37.3;Appartement;1;83;137
19975;290;RUE;AUGUSTE RENOIR;47.65;Appartement;2;83;062
19976;11;RUE;MASSENA;21.2;Appartement;1;83;137
19977;77;AV;DU VERGER;81.93;Maison;6;83;129
19978;220;ALL;MAURICE BLANC;46.68;Appartement;2;83;126
19979;392;AV;FREDERIC MISTRAL;21.1;Appartement;1;83;062
19980;9001;RUE;GUSTAVE GARAUD;84.62;Appartement;4;83;137
19981;114;IMP;EUGENE BOUDIN;113.71;Maison;3;83;062
19982;22;;LES SAGNARELLES;90;Maison;5;83;126
19983;9001;;ENGOUVINS LENTISQUES;68.4;Appartement;3;83;144
19984;9001;RES;LES CIGALONS;45.87;Appartement;2;83;098
19985;23;RUE;LAMALGUE;46.92;Appartement;1;83;137
19986;6;RUE;JANVIER;48.73;Appartement;3;83;137
19987;117;AV;LAZARE CARNOT;85.6;Appartement;4;83;137
19988;382;AV;AUGUSTE RENOIR;59.09;Appartement;4;83;126
19989;2;BD;ALATA;59.79;Appartement;4;83;137
19990;99;RES;LA FARANDOLE LES PLAYE;172.78;Maison;4;83;129
19991;200;VC;CARRAIRE DE SAUVIOU;71.88;Appartement;4;83;129
19992;267;BD;DOCTEUR CHARLES BARNIER;109.7;Appartement;5;83;137
19993;9001;RES;LES RESTANQUES DU THOUAR;72;Appartement;4;83;062
19994;9015;AV;DU PORT DE PLAISANCE;71.19;Appartement;4;83;137
19995;9001;RES;LA PINEDE ST GEORGES;84.9;Appartement;4;83;153
19996;17;AV;DE L ELISA;49;Appartement;3;83;137
19997;159;AV;JEAN BORDINO;23.47;Appartement;1;83;103
19998;9011;MTE;DE L ORATOIRE;51.54;Appartement;2;83;129
19999;11;RUE;CHEVALIER DE LA BARRE;25.72;Appartement;1;83;126
20000;6;RUE;DANTON;33.15;Appartement;1;83;144
20001;14;RUE;DU ROMULUS;54.33;Appartement;3;83;137
20002;49;RUE;VINCENT RASPAIL;40.91;Appartement;2;83;062
20003;61;AV;EDOUARD LE BELLEGOU;127.8;Appartement;5;83;137
20004;1516;CHEM;VX CHEMIN DE STE MUSSE;73.56;Maison;5;83;137
20005;496;BD;DES ECOLES;58.35;Appartement;3;83;129
20006;7;RUE;VINCENT COURDOUAN;35.4;Appartement;1;83;137
20007;9007;IMP;AMBROISE THOMAS;72.24;Appartement;3;83;137
20008;53;RUE;ROMAIN;77.22;Appartement;4;83;137
20009;1121;CHE;DU ROUQUIER;101.6;Maison;4;83;126
20010;179;AV;PRESIDENT JOHN KENNEDY;36.29;Appartement;1;83;129
20011;156;CHE;DE LA BARRE;95.61;Maison;4;83;137
20012;272;RUE;BOURSSET;42.71;Appartement;2;83;137
20013;1416;AV;HENRI GUILLAUME;23.25;Appartement;2;83;126
20014;1648;BD;JEAN BAPTISTE ABEL;69.44;Appartement;3;83;137
20015;9001;RES;LA COUPIANE;77.05;Appartement;4;83;144
20016;820;BD;DES ECOLES;71.57;Appartement;3;83;129
20017;367;CHE;DES BARELLES;68.37;Maison;3;83;126
20018;123;AV;DES PLATANES;42.44;Appartement;3;83;129
20019;43;ALL;DES ROSSIGNOLS;42.8;Appartement;2;83;126
20020;730;RUE;CURET BAS;15.32;Appartement;1;83;129
20021;59;PL;JEAN LURCAT;52.5;Appartement;3;83;126
20022;1865;AV;JOSEPH GASQUET;67.65;Maison;4;83;137
20023;216;BD;PHILIPPE RIPERT;66.5;Appartement;3;83;137
